order_id,delivery_date,delivery_days,delivery_status,return_status,return_reason,refund_amount
502840,2024-07-04,6,Not Delivered,No Return,Unknown,0.0
502841,2025-08-24,6,On Time,No Return,Unknown,0.0
502842,2024-11-12,7,Late,No Return,Unknown,0.0
502843,2025-03-09,8,Late,No Return,Unknown,0.0
502844,2025-05-08,8,Late,No Return,Unknown,0.0
502845,2025-10-27,4,Late,No Return,Unknown,0.0
502846,2024-02-14,6,On Time,No Return,Unknown,0.0
502847,2024-10-10,5,On Time,No Return,Unknown,0.0
502848,2025-09-19,3,On Time,No Return,Unknown,0.0
502849,2025-01-12,2,On Time,No Return,Unknown,0.0
502850,2025-10-06,6,On Time,No Return,Unknown,0.0
502851,2024-02-17,7,Late,No Return,Unknown,0.0
502852,2025-11-03,3,On Time,No Return,Unknown,0.0
502853,2025-12-23,5,On Time,No Return,Unknown,0.0
502854,2024-02-21,5,On Time,No Return,Unknown,0.0
502855,2025-05-03,5,On Time,No Return,Unknown,0.0
502856,2024-07-08,5,On Time,No Return,Unknown,0.0
502857,2024-03-17,5,On Time,No Return,Unknown,0.0
502858,2025-07-25,3,Not Delivered,No Return,Unknown,0.0
502859,2025-07-31,4,Late,No Return,Unknown,0.0
502860,2024-12-10,3,On Time,No Return,Unknown,0.0
502861,2025-07-24,2,Late,Returned,Changed Mind,391.66
502862,2024-09-04,5,On Time,No Return,Unknown,0.0
502863,2024-11-29,6,On Time,No Return,Unknown,0.0
502864,2025-10-01,4,Late,No Return,Unknown,0.0
502865,2024-06-06,5,On Time,No Return,Unknown,0.0
502866,2024-09-17,6,On Time,No Return,Unknown,0.0
502867,2026-01-03,5,On Time,No Return,Unknown,0.0
502868,2025-03-04,5,On Time,No Return,Unknown,0.0
502869,2024-08-25,6,On Time,No Return,Unknown,0.0
502870,2025-06-17,5,On Time,No Return,Unknown,0.0
502871,2025-08-16,2,On Time,No Return,Unknown,0.0
502872,2025-05-14,4,Late,No Return,Unknown,0.0
502873,2024-07-01,7,Late,No Return,Unknown,0.0
502874,2025-07-08,4,On Time,No Return,Unknown,0.0
502875,2024-05-27,5,On Time,No Return,Unknown,0.0
502876,2024-01-24,7,Late,No Return,Unknown,0.0
502877,2024-09-12,7,Late,No Return,Unknown,0.0
502878,2024-02-09,5,On Time,No Return,Unknown,0.0
502879,2024-05-31,6,On Time,No Return,Unknown,0.0
502880,2025-12-30,3,On Time,No Return,Unknown,0.0
502881,2024-06-20,7,Late,No Return,Unknown,0.0
502882,2024-04-24,4,Late,No Return,Unknown,0.0
502883,2025-10-13,5,On Time,No Return,Unknown,0.0
502884,2024-03-18,4,Late,No Return,Unknown,0.0
502885,2025-11-06,8,Late,No Return,Unknown,0.0
502886,2026-01-01,5,On Time,No Return,Unknown,0.0
502887,2024-12-24,5,On Time,No Return,Unknown,0.0
502888,2024-10-05,5,On Time,No Return,Unknown,0.0
502889,2024-10-11,6,On Time,No Return,Unknown,0.0
502890,2025-10-23,2,Late,No Return,Unknown,0.0
502891,2024-02-05,5,On Time,No Return,Unknown,0.0
502892,2025-06-17,8,Late,No Return,Unknown,0.0
502893,2025-06-20,2,Late,No Return,Unknown,0.0
502894,2025-05-30,6,On Time,No Return,Unknown,0.0
502895,2025-06-03,6,On Time,No Return,Unknown,0.0
502896,2024-06-30,4,On Time,Returned,Changed Mind,5372.93
502897,2024-11-28,4,Late,No Return,Unknown,0.0
502898,2025-07-30,6,On Time,No Return,Unknown,0.0
502899,2025-11-22,4,On Time,No Return,Unknown,0.0
502900,2024-06-25,5,On Time,No Return,Unknown,0.0
502901,2025-02-02,3,On Time,No Return,Unknown,0.0
502902,2025-08-22,5,Late,No Return,Unknown,0.0
502903,2024-02-07,3,On Time,Returned,Changed Mind,482.77
502904,2024-10-30,7,Late,No Return,Unknown,0.0
502905,2025-04-19,6,On Time,No Return,Unknown,0.0
502906,2025-05-13,4,Late,No Return,Unknown,0.0
502907,2025-09-17,4,Late,No Return,Unknown,0.0
502908,2024-08-28,6,On Time,No Return,Unknown,0.0
502909,2024-02-15,7,Late,Returned,Damaged,471.09
502910,2024-08-13,7,Late,Returned,Quality Issue,1204.77
502911,2024-08-12,8,Late,No Return,Unknown,0.0
502912,2025-12-12,6,On Time,No Return,Unknown,0.0
502913,2025-11-11,6,On Time,No Return,Unknown,0.0
502914,2025-09-24,5,On Time,No Return,Unknown,0.0
502915,2025-11-08,5,Late,No Return,Unknown,0.0
502916,2025-08-26,3,On Time,No Return,Unknown,0.0
502917,2025-03-01,6,On Time,No Return,Unknown,0.0
502918,2025-10-15,1,On Time,No Return,Unknown,0.0
502919,2024-06-25,3,Not Delivered,No Return,Unknown,0.0
502920,2025-12-19,6,On Time,No Return,Unknown,0.0
502921,2024-04-29,7,Late,No Return,Unknown,0.0
502922,2024-06-29,7,Late,No Return,Unknown,0.0
502923,2024-03-16,2,Late,No Return,Unknown,0.0
502924,2025-10-03,5,On Time,No Return,Unknown,0.0
502925,2025-06-24,5,On Time,No Return,Unknown,0.0
502926,2024-02-07,6,On Time,No Return,Unknown,0.0
502927,2024-09-12,2,Late,No Return,Unknown,0.0
502928,2025-05-17,6,On Time,No Return,Unknown,0.0
502929,2024-04-27,5,On Time,No Return,Unknown,0.0
502930,2024-07-15,2,Late,No Return,Unknown,0.0
502931,2025-06-14,3,On Time,No Return,Unknown,0.0
502932,2025-03-23,7,Late,Returned,Quality Issue,654.78
502933,2025-05-06,3,On Time,No Return,Unknown,0.0
502934,2025-05-18,7,Late,No Return,Unknown,0.0
502935,2025-12-27,3,On Time,No Return,Unknown,0.0
502936,2025-09-14,3,On Time,No Return,Unknown,0.0
502937,2024-02-02,9,Late,No Return,Unknown,0.0
502938,2024-10-21,5,Late,No Return,Unknown,0.0
502939,2024-11-06,3,On Time,No Return,Unknown,0.0
502940,2024-11-03,4,Late,No Return,Unknown,0.0
502941,2025-09-29,7,Late,No Return,Unknown,0.0
502942,2025-11-29,6,On Time,No Return,Unknown,0.0
502943,2024-02-13,6,On Time,No Return,Unknown,0.0
502944,2025-01-25,5,On Time,No Return,Unknown,0.0
502945,2025-08-07,4,On Time,No Return,Unknown,0.0
502946,2024-03-28,6,On Time,No Return,Unknown,0.0
502947,2024-05-04,7,Late,No Return,Unknown,0.0
502948,2024-02-23,4,On Time,Returned,Changed Mind,1690.3
502949,2025-11-05,6,On Time,No Return,Unknown,0.0
502950,2024-03-20,6,On Time,No Return,Unknown,0.0
502951,2025-12-03,8,Late,No Return,Unknown,0.0
502952,2024-04-20,5,On Time,No Return,Unknown,0.0
502953,2025-12-06,5,Late,No Return,Unknown,0.0
502954,2025-08-25,4,Late,No Return,Unknown,0.0
502955,2024-11-27,6,On Time,No Return,Unknown,0.0
502956,2025-11-20,6,On Time,No Return,Unknown,0.0
502957,2024-12-27,6,On Time,No Return,Unknown,0.0
502958,2025-04-18,6,On Time,No Return,Unknown,0.0
502959,2025-10-18,1,On Time,No Return,Unknown,0.0
502960,2024-10-17,7,Late,No Return,Unknown,0.0
502961,2024-07-10,7,Late,No Return,Unknown,0.0
502962,2024-06-06,4,Late,No Return,Unknown,0.0
502963,2024-05-03,6,On Time,No Return,Unknown,0.0
502964,2024-09-27,4,Late,No Return,Unknown,0.0
502965,2025-01-23,4,On Time,No Return,Unknown,0.0
502966,2024-09-15,4,Late,No Return,Unknown,0.0
502967,2024-09-01,4,Late,No Return,Unknown,0.0
502968,2024-06-21,2,Late,No Return,Unknown,0.0
502969,2025-09-14,6,On Time,No Return,Unknown,0.0
502970,2025-07-06,5,On Time,No Return,Unknown,0.0
502971,2025-08-06,6,On Time,Returned,Late Delivery,1044.01
502972,2024-07-08,5,On Time,No Return,Unknown,0.0
502973,2025-12-06,4,Late,No Return,Unknown,0.0
502974,2025-11-01,4,Late,No Return,Unknown,0.0
502975,2025-02-18,5,On Time,No Return,Unknown,0.0
502976,2025-10-20,6,On Time,No Return,Unknown,0.0
502977,2025-08-16,6,On Time,No Return,Unknown,0.0
502978,2024-06-01,7,Late,No Return,Unknown,0.0
502979,2024-02-12,5,On Time,No Return,Unknown,0.0
502980,2025-05-06,2,On Time,No Return,Unknown,0.0
502981,2024-09-22,4,On Time,No Return,Unknown,0.0
502982,2024-05-13,8,Late,No Return,Unknown,0.0
502983,2025-08-30,4,On Time,Returned,Late Delivery,2465.29
502984,2024-12-16,6,On Time,No Return,Unknown,0.0
502985,2024-09-20,3,On Time,No Return,Unknown,0.0
502986,2025-03-25,7,Late,No Return,Unknown,0.0
502987,2024-04-20,3,On Time,No Return,Unknown,0.0
502988,2025-07-18,8,Late,No Return,Unknown,0.0
502989,2025-03-18,6,On Time,No Return,Unknown,0.0
502990,2025-06-01,4,On Time,No Return,Unknown,0.0
502991,2025-12-15,2,Late,No Return,Unknown,0.0
502992,2024-04-03,4,On Time,No Return,Unknown,0.0
502993,2024-08-05,3,On Time,No Return,Unknown,0.0
502994,2025-09-24,6,On Time,No Return,Unknown,0.0
502995,2024-11-16,2,On Time,No Return,Unknown,0.0
502996,2025-08-30,4,Late,No Return,Unknown,0.0
502997,2025-12-05,7,Late,No Return,Unknown,0.0
502998,2025-11-06,6,On Time,Returned,Changed Mind,637.11
502999,2024-03-04,7,Late,No Return,Unknown,0.0
503000,2025-07-17,5,On Time,No Return,Unknown,0.0
503001,2025-02-13,8,Late,No Return,Unknown,0.0
503002,2024-08-12,3,On Time,Returned,Wrong Item,460.76
503003,2025-04-25,6,On Time,No Return,Unknown,0.0
503004,2024-04-25,8,Late,No Return,Unknown,0.0
503005,2024-07-03,5,On Time,No Return,Unknown,0.0
503006,2024-06-29,4,Late,No Return,Unknown,0.0
503007,2025-05-07,6,On Time,No Return,Unknown,0.0
503008,2025-02-23,6,On Time,No Return,Unknown,0.0
503009,2025-11-27,5,On Time,No Return,Unknown,0.0
503010,2024-02-11,5,On Time,No Return,Unknown,0.0
503011,2025-08-04,7,Not Delivered,No Return,Unknown,0.0
503012,2024-09-30,6,On Time,No Return,Unknown,0.0
503013,2025-01-27,5,On Time,No Return,Unknown,0.0
503014,2024-12-24,5,On Time,No Return,Unknown,0.0
503015,2024-10-03,7,Late,No Return,Unknown,0.0
503016,2024-10-01,6,Not Delivered,No Return,Unknown,0.0
503017,2025-03-23,6,On Time,Returned,Damaged,4270.85
503018,2024-11-05,5,On Time,No Return,Unknown,0.0
503019,2024-09-07,5,On Time,No Return,Unknown,0.0
503020,2024-07-01,5,On Time,No Return,Unknown,0.0
503021,2024-03-10,3,Late,No Return,Unknown,0.0
503022,2024-10-06,3,Late,No Return,Unknown,0.0
503023,2024-08-02,7,Late,No Return,Unknown,0.0
503024,2024-11-07,5,On Time,No Return,Unknown,0.0
503025,2025-07-10,7,Late,No Return,Unknown,0.0
503026,2025-09-28,6,On Time,No Return,Unknown,0.0
503027,2025-06-25,4,On Time,No Return,Unknown,0.0
503028,2025-06-07,6,Late,No Return,Unknown,0.0
503029,2024-10-03,3,On Time,No Return,Unknown,0.0
503030,2024-08-25,5,On Time,No Return,Unknown,0.0
503031,2024-04-27,4,On Time,Returned,Quality Issue,1966.15
503032,2024-05-17,4,Late,No Return,Unknown,0.0
503033,2025-03-04,4,Late,No Return,Unknown,0.0
503034,2025-11-21,1,On Time,No Return,Unknown,0.0
503035,2024-02-01,7,Late,Returned,Quality Issue,1438.81
503036,2025-07-20,7,Late,No Return,Unknown,0.0
503037,2024-10-13,7,Late,No Return,Unknown,0.0
503038,2024-12-17,9,Late,No Return,Unknown,0.0
503039,2024-03-17,5,Late,No Return,Unknown,0.0
503040,2024-07-24,5,On Time,No Return,Unknown,0.0
503041,2024-11-27,6,On Time,No Return,Unknown,0.0
503042,2024-02-03,1,On Time,No Return,Unknown,0.0
503043,2024-04-13,7,Late,No Return,Unknown,0.0
503044,2025-07-17,7,Late,No Return,Unknown,0.0
503045,2024-09-23,4,On Time,No Return,Unknown,0.0
503046,2024-03-15,5,Late,No Return,Unknown,0.0
503047,2024-10-22,3,On Time,No Return,Unknown,0.0
503048,2026-01-06,7,Late,No Return,Unknown,0.0
503049,2024-08-01,7,Late,No Return,Unknown,0.0
503050,2024-06-24,4,Late,No Return,Unknown,0.0
503051,2025-02-05,7,Late,No Return,Unknown,0.0
503052,2024-09-16,4,Late,No Return,Unknown,0.0
503053,2024-09-24,4,Late,No Return,Unknown,0.0
503054,2024-09-23,3,On Time,No Return,Unknown,0.0
503055,2025-06-09,9,Late,No Return,Unknown,0.0
503056,2024-01-17,7,Late,No Return,Unknown,0.0
503057,2024-09-28,1,On Time,No Return,Unknown,0.0
503058,2024-11-09,2,Late,No Return,Unknown,0.0
503059,2025-01-09,5,On Time,No Return,Unknown,0.0
503060,2025-07-24,4,On Time,No Return,Unknown,0.0
503061,2025-07-14,8,Late,No Return,Unknown,0.0
503062,2025-10-13,2,Late,No Return,Unknown,0.0
503063,2025-01-30,5,On Time,No Return,Unknown,0.0
503064,2024-04-30,6,On Time,No Return,Unknown,0.0
503065,2025-08-02,5,Late,No Return,Unknown,0.0
503066,2024-12-15,6,On Time,No Return,Unknown,0.0
503067,2025-02-20,7,Late,No Return,Unknown,0.0
503068,2025-07-05,6,On Time,No Return,Unknown,0.0
503069,2025-01-20,8,Late,No Return,Unknown,0.0
503070,2025-04-06,6,On Time,No Return,Unknown,0.0
503071,2025-03-01,3,On Time,No Return,Unknown,0.0
503072,2025-03-24,5,On Time,No Return,Unknown,0.0
503073,2024-07-20,5,On Time,No Return,Unknown,0.0
503074,2024-12-30,2,On Time,Returned,Changed Mind,760.3
503075,2025-02-19,6,Not Delivered,No Return,Unknown,0.0
503076,2025-07-31,4,Late,No Return,Unknown,0.0
503077,2025-02-03,6,On Time,Returned,Changed Mind,2061.62
503078,2025-05-29,6,Late,No Return,Unknown,0.0
503079,2025-07-23,4,Late,No Return,Unknown,0.0
503080,2025-11-05,4,On Time,No Return,Unknown,0.0
503081,2024-10-23,3,On Time,No Return,Unknown,0.0
503082,2024-01-30,5,Late,No Return,Unknown,0.0
503083,2024-08-26,2,Late,No Return,Unknown,0.0
503084,2025-04-09,4,On Time,No Return,Unknown,0.0
503085,2024-11-20,4,Late,No Return,Unknown,0.0
503086,2024-04-16,7,Late,No Return,Unknown,0.0
503087,2025-11-25,5,Not Delivered,No Return,Unknown,0.0
503088,2025-02-19,8,Late,No Return,Unknown,0.0
503089,2024-06-06,3,On Time,No Return,Unknown,0.0
503090,2025-03-16,7,Late,No Return,Unknown,0.0
503091,2025-03-12,3,On Time,No Return,Unknown,0.0
503092,2024-05-27,5,On Time,No Return,Unknown,0.0
503093,2025-06-14,2,Late,No Return,Unknown,0.0
503094,2024-10-16,5,On Time,No Return,Unknown,0.0
503095,2024-01-10,5,On Time,No Return,Unknown,0.0
503096,2025-06-12,6,On Time,No Return,Unknown,0.0
503097,2025-12-27,7,Late,No Return,Unknown,0.0
503098,2025-03-15,4,On Time,No Return,Unknown,0.0
503099,2025-02-27,6,On Time,No Return,Unknown,0.0
503100,2024-03-29,8,Late,No Return,Unknown,0.0
503101,2025-07-04,6,On Time,No Return,Unknown,0.0
503102,2025-01-16,5,On Time,No Return,Unknown,0.0
503103,2024-06-11,4,Late,No Return,Unknown,0.0
503104,2025-09-20,2,Late,No Return,Unknown,0.0
503105,2024-08-08,4,On Time,No Return,Unknown,0.0
503106,2025-11-08,8,Not Delivered,No Return,Unknown,0.0
503107,2024-02-19,5,On Time,No Return,Unknown,0.0
503108,2025-09-27,4,Late,No Return,Unknown,0.0
503109,2024-08-08,6,On Time,No Return,Unknown,0.0
503110,2025-06-02,8,Late,No Return,Unknown,0.0
503111,2024-05-11,4,Late,No Return,Unknown,0.0
503112,2024-09-16,6,On Time,No Return,Unknown,0.0
503113,2025-07-05,2,Late,Returned,Changed Mind,1093.52
503114,2025-12-25,3,On Time,No Return,Unknown,0.0
503115,2024-12-19,2,Late,No Return,Unknown,0.0
503116,2025-09-02,5,On Time,No Return,Unknown,0.0
503117,2025-06-28,4,On Time,No Return,Unknown,0.0
503118,2024-06-18,6,Late,No Return,Unknown,0.0
503119,2025-10-16,6,On Time,No Return,Unknown,0.0
503120,2025-06-19,1,On Time,No Return,Unknown,0.0
503121,2024-05-12,2,Not Delivered,No Return,Unknown,0.0
503122,2025-08-23,3,On Time,No Return,Unknown,0.0
503123,2025-12-04,8,Late,No Return,Unknown,0.0
503124,2025-05-25,7,Late,No Return,Unknown,0.0
503125,2025-03-08,9,Late,No Return,Unknown,0.0
503126,2024-07-07,5,On Time,No Return,Unknown,0.0
503127,2025-11-07,6,On Time,No Return,Unknown,0.0
503128,2025-06-11,5,Not Delivered,No Return,Unknown,0.0
503129,2025-07-12,5,On Time,No Return,Unknown,0.0
503130,2024-08-27,5,On Time,No Return,Unknown,0.0
503131,2024-05-17,7,Late,Returned,Damaged,8320.93
503132,2025-12-01,4,On Time,No Return,Unknown,0.0
503133,2024-01-20,6,On Time,Returned,Wrong Item,7724.03
503134,2025-10-23,3,On Time,No Return,Unknown,0.0
503135,2025-01-20,6,On Time,Returned,Quality Issue,15380.91
503136,2024-03-07,7,Late,No Return,Unknown,0.0
503137,2024-10-25,7,Late,No Return,Unknown,0.0
503138,2024-06-12,4,Late,No Return,Unknown,0.0
503139,2025-03-29,7,Late,Returned,Changed Mind,781.1
503140,2025-06-26,5,On Time,No Return,Unknown,0.0
503141,2025-08-08,9,Late,No Return,Unknown,0.0
503142,2025-01-22,2,Late,Returned,Changed Mind,1374.03
503143,2024-03-19,9,Late,No Return,Unknown,0.0
503144,2025-01-20,4,On Time,No Return,Unknown,0.0
503145,2025-11-18,3,On Time,Returned,Late Delivery,354.4
503146,2024-08-17,5,On Time,No Return,Unknown,0.0
503147,2025-05-26,4,On Time,No Return,Unknown,0.0
503148,2025-10-28,2,Not Delivered,No Return,Unknown,0.0
503149,2024-02-15,6,On Time,No Return,Unknown,0.0
503150,2024-05-30,5,On Time,No Return,Unknown,0.0
503151,2025-01-05,5,On Time,Returned,Damaged,1917.52
503152,2025-09-07,6,On Time,No Return,Unknown,0.0
503153,2024-09-11,7,Late,No Return,Unknown,0.0
503154,2024-01-17,5,On Time,No Return,Unknown,0.0
503155,2025-06-23,4,Late,No Return,Unknown,0.0
503156,2025-05-31,7,Late,Returned,Damaged,3044.01
503157,2024-09-07,6,On Time,No Return,Unknown,0.0
503158,2024-06-26,7,Late,No Return,Unknown,0.0
503159,2024-02-07,6,Not Delivered,No Return,Unknown,0.0
503160,2025-09-22,5,Late,No Return,Unknown,0.0
503161,2025-12-24,3,On Time,No Return,Unknown,0.0
503162,2025-03-12,8,Late,No Return,Unknown,0.0
503163,2024-02-05,1,On Time,No Return,Unknown,0.0
503164,2024-07-30,7,Late,No Return,Unknown,0.0
503165,2025-01-23,5,On Time,No Return,Unknown,0.0
503166,2024-09-23,1,On Time,Returned,Quality Issue,1668.05
503167,2025-08-05,6,On Time,No Return,Unknown,0.0
503168,2025-03-21,3,On Time,No Return,Unknown,0.0
503169,2025-09-05,4,Late,No Return,Unknown,0.0
503170,2025-11-30,3,Late,No Return,Unknown,0.0
503171,2025-05-02,3,On Time,No Return,Unknown,0.0
503172,2025-04-16,2,On Time,No Return,Unknown,0.0
503173,2024-09-24,2,Late,No Return,Unknown,0.0
503174,2024-04-25,7,Late,No Return,Unknown,0.0
503175,2025-05-07,4,Late,Returned,Wrong Item,448.11
503176,2024-07-02,6,On Time,No Return,Unknown,0.0
503177,2024-09-13,8,Late,No Return,Unknown,0.0
503178,2024-01-13,8,Late,Returned,Changed Mind,768.11
503179,2024-06-13,8,Late,No Return,Unknown,0.0
503180,2024-08-23,6,On Time,No Return,Unknown,0.0
503181,2025-09-26,7,Late,No Return,Unknown,0.0
503182,2024-09-24,7,Late,No Return,Unknown,0.0
503183,2024-11-19,3,On Time,No Return,Unknown,0.0
503184,2024-05-09,3,On Time,Returned,Changed Mind,8026.77
503185,2024-02-03,6,On Time,No Return,Unknown,0.0
503186,2025-05-27,3,On Time,Returned,Damaged,3102.17
503187,2024-08-22,7,Late,No Return,Unknown,0.0
503188,2025-10-03,1,On Time,No Return,Unknown,0.0
503189,2025-06-27,3,Not Delivered,No Return,Unknown,0.0
503190,2024-07-04,7,Late,No Return,Unknown,0.0
503191,2025-11-10,4,On Time,No Return,Unknown,0.0
503192,2025-11-06,4,On Time,No Return,Unknown,0.0
503193,2024-10-17,3,Not Delivered,No Return,Unknown,0.0
503194,2025-05-15,7,Late,No Return,Unknown,0.0
503195,2024-09-28,7,Late,No Return,Unknown,0.0
503196,2025-04-16,5,On Time,No Return,Unknown,0.0
503197,2025-02-03,5,On Time,No Return,Unknown,0.0
503198,2025-03-13,6,On Time,No Return,Unknown,0.0
503199,2025-03-15,5,On Time,No Return,Unknown,0.0
503200,2025-01-26,4,Late,No Return,Unknown,0.0
503201,2025-06-27,7,Late,No Return,Unknown,0.0
503202,2024-05-27,3,On Time,No Return,Unknown,0.0
503203,2024-07-01,8,Late,No Return,Unknown,0.0
503204,2025-06-06,3,On Time,Returned,Quality Issue,1675.85
503205,2024-11-14,5,On Time,No Return,Unknown,0.0
503206,2025-09-18,6,On Time,No Return,Unknown,0.0
503207,2024-05-14,6,On Time,Returned,Wrong Item,3356.5
503208,2025-05-31,3,On Time,No Return,Unknown,0.0
503209,2024-01-18,8,Late,Returned,Quality Issue,11183.32
503210,2024-12-18,6,On Time,No Return,Unknown,0.0
503211,2024-05-01,5,On Time,No Return,Unknown,0.0
503212,2025-02-18,4,Late,No Return,Unknown,0.0
503213,2025-02-05,5,On Time,No Return,Unknown,0.0
503214,2024-01-17,6,On Time,No Return,Unknown,0.0
503215,2025-02-09,8,Late,No Return,Unknown,0.0
503216,2025-09-04,5,Not Delivered,No Return,Unknown,0.0
503217,2024-04-07,5,On Time,No Return,Unknown,0.0
503218,2024-04-15,4,Late,Returned,Wrong Item,345.6
503219,2024-04-11,4,On Time,No Return,Unknown,0.0
503220,2024-10-16,8,Late,No Return,Unknown,0.0
503221,2025-11-02,4,On Time,No Return,Unknown,0.0
503222,2025-10-23,5,On Time,No Return,Unknown,0.0
503223,2025-03-02,6,On Time,No Return,Unknown,0.0
503224,2025-01-04,6,On Time,No Return,Unknown,0.0
503225,2024-08-03,5,On Time,Returned,Changed Mind,402.33
503226,2025-11-01,4,On Time,No Return,Unknown,0.0
503227,2025-05-29,7,Late,No Return,Unknown,0.0
503228,2024-03-21,5,On Time,No Return,Unknown,0.0
503229,2024-11-25,7,Late,No Return,Unknown,0.0
503230,2025-03-31,4,Late,No Return,Unknown,0.0
503231,2025-11-22,5,On Time,No Return,Unknown,0.0
503232,2025-09-16,2,Late,No Return,Unknown,0.0
503233,2024-01-24,6,On Time,No Return,Unknown,0.0
503234,2024-10-20,3,On Time,No Return,Unknown,0.0
503235,2024-07-18,2,Late,No Return,Unknown,0.0
503236,2024-06-18,8,Late,No Return,Unknown,0.0
503237,2025-02-27,7,Late,No Return,Unknown,0.0
503238,2025-01-23,5,On Time,No Return,Unknown,0.0
503239,2024-07-23,5,On Time,No Return,Unknown,0.0
503240,2025-05-16,4,Late,No Return,Unknown,0.0
503241,2024-02-15,3,On Time,No Return,Unknown,0.0
503242,2024-03-29,7,Late,No Return,Unknown,0.0
503243,2025-06-26,4,Late,Returned,Wrong Item,587.23
503244,2024-11-04,5,On Time,No Return,Unknown,0.0
503245,2025-08-08,5,On Time,No Return,Unknown,0.0
503246,2024-07-20,3,On Time,No Return,Unknown,0.0
503247,2025-02-12,3,On Time,Returned,Quality Issue,4377.64
503248,2025-03-09,7,Late,No Return,Unknown,0.0
503249,2025-04-10,5,On Time,No Return,Unknown,0.0
503250,2025-04-29,5,On Time,Returned,Damaged,654.15
503251,2026-01-01,4,On Time,No Return,Unknown,0.0
503252,2024-05-09,6,On Time,Returned,Quality Issue,565.58
503253,2025-06-13,2,On Time,No Return,Unknown,0.0
503254,2025-10-02,3,Late,No Return,Unknown,0.0
503255,2025-06-11,2,Late,No Return,Unknown,0.0
503256,2024-02-13,5,Late,No Return,Unknown,0.0
503257,2024-07-20,3,On Time,No Return,Unknown,0.0
503258,2024-04-19,2,On Time,No Return,Unknown,0.0
503259,2024-09-30,6,On Time,No Return,Unknown,0.0
503260,2024-12-26,8,Late,No Return,Unknown,0.0
503261,2024-11-12,6,On Time,No Return,Unknown,0.0
503262,2025-01-31,7,Late,No Return,Unknown,0.0
503263,2024-02-16,7,Late,No Return,Unknown,0.0
503264,2025-08-06,3,On Time,No Return,Unknown,0.0
